borrower_id,income,dti,credit_score,sector,region,ead,lgd,pd,default_flag,recovery,collateral_value,collateral_type,product_type,loan_start_date,loan_vintage,interest_rate,gdp_growth,unemployment,arrears_30d,arrears_60d,arrears_90d
4082,48045.31,0.591,633,Mortgage,East,825986,0.48,0.031,0,825986,0,Unsecured,Business Loan,2024-10-20,1 yrs,8.0,5.2,7.2,0,0,0
4083,130517.23,0.486,603,SME,West,874772,0.52,0.048,0,874772,326738,Property,Term Loan,2018-06-02,7 yrs,8.0,5.2,7.2,0,0,0
4084,131136.97,0.646,639,SME,South,655451,0.49,0.009,0,655451,0,Unsecured,Home Loan,2017-08-20,8 yrs,8.0,5.2,7.2,0,0,0
4085,101442.88,0.685,637,Mortgage,East,260031,0.25,0.065,0,260031,96900,Plant/Equipment,Personal Loan,2018-01-16,7 yrs,8.0,5.2,7.2,0,0,0
4086,126229.73,0.474,627,Corporate,West,709731,0.39,0.035,0,709731,1113822,Inventory,Home Loan,2019-03-03,6 yrs,8.0,5.2,7.2,0,0,0
4087,40109.4,0.705,672,SME,South,128351,0.34,0.055,0,128351,111565,Unsecured,Term Loan,2018-04-03,7 yrs,8.0,5.2,7.2,0,0,0
4088,59872.86,0.564,660,Consumer,North,708493,0.4,0.011,0,708493,0,Unsecured,Personal Loan,2018-09-19,7 yrs,8.0,5.2,7.2,0,0,0
4089,38318.56,0.673,682,Mortgage,East,604232,0.2,0.022,0,604232,1031005,Unsecured,Term Loan,2018-09-03,7 yrs,8.0,5.2,7.2,0,0,0
4090,32288.21,0.649,642,Consumer,East,739945,0.47,0.064,0,739945,1367648,Inventory,Home Loan,2024-03-25,1 yrs,8.0,5.2,7.2,0,0,0
4091,65262.39,0.744,657,Mortgage,West,502693,0.34,0.072,0,502693,378163,Property,Business Loan,2022-09-18,3 yrs,8.0,5.2,7.2,0,0,0
4092,68799.89,0.588,633,Corporate,West,924515,0.38,0.039,0,924515,1196194,Property,Credit Card,2024-09-09,1 yrs,8.0,5.2,7.2,0,0,0
4093,99381.05,0.305,660,Corporate,South,695963,0.24,0.034,0,695963,0,Unsecured,Home Loan,2022-08-12,3 yrs,8.0,5.2,7.2,0,0,0
4094,115173.01,0.392,626,Consumer,North,505990,0.16,0.009,0,505990,337523,Plant/Equipment,Term Loan,2020-11-14,5 yrs,8.0,5.2,7.2,0,0,0
4095,73895.01,0.359,652,SME,North,277078,0.51,0.021,0,277078,236476,Property,Home Loan,2023-11-19,2 yrs,8.0,5.2,7.2,0,0,0
4096,80521.33,0.426,685,Mortgage,East,117349,0.36,0.015,0,117349,230019,Inventory,Business Loan,2025-01-24,0 yrs,8.0,5.2,7.2,0,0,0
4097,146990.55,0.114,678,Corporate,East,406214,0.43,0.07,0,406214,650849,Unsecured,Term Loan,2025-05-08,0 yrs,8.0,5.2,7.2,0,0,0
4098,59004.71,0.706,648,Corporate,South,290554,0.4,0.048,0,290554,469370,Inventory,Business Loan,2020-07-01,5 yrs,8.0,5.2,7.2,1,0,0
4099,134046.67,0.387,646,SME,South,999152,0.22,0.016,0,999152,0,Unsecured,Home Loan,2020-05-28,5 yrs,8.0,5.2,7.2,1,0,0
4100,54938.68,0.133,676,Corporate,South,850471,0.45,0.057,0,850471,965973,Unsecured,Personal Loan,2022-12-26,3 yrs,8.0,5.2,7.2,0,0,0
4101,96755.66,0.322,633,Corporate,North,962327,0.22,0.043,0,962327,1371855,Inventory,Business Loan,2019-03-24,6 yrs,8.0,5.2,7.2,0,0,0
4102,145556.2,0.495,646,SME,South,512698,0.53,0.044,0,512698,623238,Property,Credit Card,2023-12-15,2 yrs,8.0,5.2,7.2,0,0,0
4103,121992.5,0.733,610,Corporate,North,852951,0.26,0.018,0,852951,1300626,Unsecured,Home Loan,2020-01-09,5 yrs,8.0,5.2,7.2,1,0,0
4104,98388.72,0.158,718,Consumer,South,178993,0.54,0.057,0,178993,58708,Inventory,Home Loan,2018-01-17,7 yrs,8.0,5.2,7.2,0,0,0
4105,45755.43,0.366,657,Consumer,East,501034,0.47,0.029,0,501034,0,Unsecured,Personal Loan,2024-08-12,1 yrs,8.0,5.2,7.2,1,0,0
4106,73952.09,0.123,621,Corporate,West,231920,0.29,0.073,0,231920,77182,Property,Home Loan,2025-10-30,0 yrs,8.0,5.2,7.2,0,1,0
4107,138863.11,0.341,641,Mortgage,West,67457,0.39,0.005,0,67457,56858,Plant/Equipment,Term Loan,2021-01-10,4 yrs,8.0,5.2,7.2,0,0,0
4108,65033.7,0.215,633,Consumer,South,215565,0.57,0.043,0,215565,0,Unsecured,Credit Card,2024-12-18,1 yrs,8.0,5.2,7.2,0,0,0
4109,70949.78,0.454,631,Corporate,South,494466,0.43,0.076,0,494466,0,Unsecured,Personal Loan,2021-01-05,4 yrs,8.0,5.2,7.2,0,0,0
4110,148695.55,0.31,651,SME,East,217655,0.2,0.061,0,217655,110143,Plant/Equipment,Term Loan,2024-01-23,1 yrs,8.0,5.2,7.2,0,0,0
4111,135964.13,0.544,686,Consumer,West,959742,0.18,0.055,0,959742,1853790,Unsecured,Term Loan,2025-06-01,0 yrs,8.0,5.2,7.2,1,0,0
4112,62265.73,0.169,617,Corporate,North,985275,0.54,0.004,0,985275,0,Unsecured,Business Loan,2020-11-17,5 yrs,8.0,5.2,7.2,0,0,0
4113,122483.64,0.318,660,Mortgage,North,169241,0.16,0.071,0,169241,0,Unsecured,Credit Card,2025-05-11,0 yrs,8.0,5.2,7.2,0,1,0
4114,59633.67,0.677,647,SME,East,710338,0.2,0.011,0,710338,0,Unsecured,Personal Loan,2019-11-07,6 yrs,8.0,5.2,7.2,0,0,0
4115,88125.86,0.493,660,Mortgage,West,685187,0.19,0.032,0,685187,580422,Plant/Equipment,Credit Card,2020-12-13,5 yrs,8.0,5.2,7.2,0,0,0
4116,57805.42,0.392,673,Mortgage,South,202447,0.53,0.03,0,202447,177348,Inventory,Business Loan,2022-04-04,3 yrs,8.0,5.2,7.2,1,0,0
4117,117614.82,0.343,714,Consumer,North,992840,0.49,0.048,0,992840,1435040,Property,Business Loan,2024-05-15,1 yrs,8.0,5.2,7.2,0,0,0
4118,45242.4,0.359,699,Corporate,North,424845,0.45,0.009,0,424845,313640,Unsecured,Home Loan,2019-03-15,6 yrs,8.0,5.2,7.2,0,0,0
4119,57831.27,0.442,645,Mortgage,West,185173,0.39,0.062,0,185173,0,Unsecured,Term Loan,2024-07-27,1 yrs,8.0,5.2,7.2,1,0,0
4120,94851.72,0.41,654,SME,West,955273,0.41,0.017,0,955273,0,Unsecured,Home Loan,2018-12-10,7 yrs,8.0,5.2,7.2,0,0,0
4121,89807.62,0.303,614,Corporate,East,287845,0.24,0.06,0,287845,0,Unsecured,Term Loan,2021-12-29,4 yrs,8.0,5.2,7.2,0,0,0
4122,82353.74,0.223,601,Consumer,East,274531,0.25,0.022,0,274531,184349,Plant/Equipment,Home Loan,2022-03-15,3 yrs,8.0,5.2,7.2,0,0,0
4123,122182.84,0.277,666,SME,East,995561,0.22,0.069,0,995561,1894457,Plant/Equipment,Term Loan,2017-08-11,8 yrs,8.0,5.2,7.2,0,0,0
4124,127811.23,0.166,637,SME,South,196330,0.35,0.046,0,196330,264273,Property,Term Loan,2021-11-28,4 yrs,8.0,5.2,7.2,0,0,0
4125,102963.1,0.177,664,Mortgage,North,751494,0.26,0.046,0,751494,254492,Plant/Equipment,Credit Card,2018-03-01,7 yrs,8.0,5.2,7.2,0,0,0
4126,90618.67,0.166,669,SME,West,809392,0.57,0.031,0,809392,542721,Property,Credit Card,2020-03-09,5 yrs,8.0,5.2,7.2,0,0,0
4127,115209.11,0.609,633,Mortgage,North,810701,0.59,0.015,0,810701,900007,Unsecured,Home Loan,2019-06-26,6 yrs,8.0,5.2,7.2,0,0,0
4128,80039.69,0.495,714,SME,West,800592,0.36,0.025,0,800592,619912,Unsecured,Term Loan,2019-01-07,6 yrs,8.0,5.2,7.2,0,0,0
4129,53496.07,0.71,617,Corporate,East,482325,0.49,0.031,0,482325,0,Unsecured,Credit Card,2019-09-02,6 yrs,8.0,5.2,7.2,0,0,0
4130,113409.39,0.486,622,Mortgage,West,773473,0.42,0.021,0,773473,624571,Unsecured,Home Loan,2020-08-08,5 yrs,8.0,5.2,7.2,0,0,0
4131,31150.3,0.122,616,Consumer,East,650241,0.33,0.018,0,650241,242622,Property,Business Loan,2019-04-21,6 yrs,8.0,5.2,7.2,0,0,0
4132,68490.69,0.351,658,Corporate,North,324779,0.59,0.08,0,324779,97995,Plant/Equipment,Business Loan,2021-09-29,4 yrs,8.0,5.2,7.2,0,0,0
4133,124523.55,0.276,667,Corporate,South,758013,0.3,0.054,0,758013,0,Unsecured,Personal Loan,2022-12-28,3 yrs,8.0,5.2,7.2,0,0,0
4134,75177.58,0.194,672,Corporate,East,247041,0.53,0.078,0,247041,0,Unsecured,Personal Loan,2021-09-14,4 yrs,8.0,5.2,7.2,1,0,0
4135,134018.97,0.53,650,SME,South,703864,0.55,0.041,0,703864,0,Unsecured,Personal Loan,2018-09-26,7 yrs,8.0,5.2,7.2,1,0,0
4136,131963.76,0.39,629,Consumer,South,527819,0.17,0.019,0,527819,925004,Property,Business Loan,2020-11-09,5 yrs,8.0,5.2,7.2,0,0,0
4137,135494.35,0.624,712,Mortgage,South,26596,0.48,0.027,0,26596,0,Unsecured,Business Loan,2025-01-07,0 yrs,8.0,5.2,7.2,0,1,0
4138,36854.72,0.209,608,Consumer,North,572382,0.52,0.014,0,572382,1045987,Unsecured,Term Loan,2018-01-30,7 yrs,8.0,5.2,7.2,0,0,0
4139,137287.29,0.683,645,Corporate,West,409750,0.51,0.065,0,409750,722054,Property,Personal Loan,2018-04-05,7 yrs,8.0,5.2,7.2,0,0,0
4140,48071.1,0.37,652,Consumer,South,897222,0.15,0.029,0,897222,1154431,Inventory,Term Loan,2022-03-04,3 yrs,8.0,5.2,7.2,0,1,0
4141,71559.42,0.641,643,Consumer,West,240034,0.55,0.03,0,240034,229749,Unsecured,Term Loan,2019-12-09,6 yrs,8.0,5.2,7.2,0,0,0
4142,74803.98,0.181,639,Consumer,North,719531,0.38,0.065,0,719531,1211677,Inventory,Home Loan,2022-11-25,3 yrs,8.0,5.2,7.2,0,0,0
4143,142432.26,0.603,658,SME,North,557975,0.5,0.008,0,557975,618351,Unsecured,Business Loan,2024-11-19,1 yrs,8.0,5.2,7.2,0,0,0
4144,36841.35,0.169,642,Corporate,East,704555,0.43,0.079,0,704555,0,Unsecured,Personal Loan,2025-08-12,0 yrs,8.0,5.2,7.2,0,0,0
4145,80740.71,0.529,632,Consumer,South,156373,0.34,0.066,0,156373,223141,Property,Term Loan,2023-01-22,2 yrs,8.0,5.2,7.2,0,0,0
4146,96767.35,0.272,703,Corporate,South,748003,0.32,0.048,0,748003,878033,Property,Term Loan,2024-10-19,1 yrs,8.0,5.2,7.2,0,0,0
4147,70459.42,0.756,631,SME,East,781744,0.31,0.055,0,781744,343767,Plant/Equipment,Credit Card,2022-02-27,3 yrs,8.0,5.2,7.2,0,0,0
4148,141074.47,0.297,650,Mortgage,East,14235,0.36,0.072,0,14235,8614,Unsecured,Term Loan,2022-11-14,3 yrs,8.0,5.2,7.2,1,0,1
4149,120593.47,0.494,642,Corporate,East,151393,0.45,0.057,0,151393,0,Unsecured,Home Loan,2017-09-26,8 yrs,8.0,5.2,7.2,1,0,0
4150,85002.23,0.175,671,Mortgage,North,240689,0.26,0.043,0,240689,366703,Plant/Equipment,Home Loan,2021-01-01,4 yrs,8.0,5.2,7.2,0,0,0
4151,58734.3,0.646,649,Consumer,South,182170,0.49,0.03,0,182170,205547,Plant/Equipment,Business Loan,2025-11-06,0 yrs,8.0,5.2,7.2,0,0,0
4152,78076.37,0.2,662,Mortgage,West,696633,0.56,0.034,0,696633,255911,Plant/Equipment,Term Loan,2025-12-30,0 yrs,8.0,5.2,7.2,0,0,0
4153,90739.48,0.704,691,SME,East,750755,0.24,0.064,0,750755,0,Unsecured,Credit Card,2017-02-24,8 yrs,8.0,5.2,7.2,0,0,0
4154,139980.83,0.748,663,Consumer,East,388430,0.3,0.054,1,290145,670536,Plant/Equipment,Business Loan,2024-12-19,1 yrs,8.0,5.2,7.2,0,0,0
4155,135695.31,0.123,711,Mortgage,North,30321,0.53,0.026,0,30321,48438,Inventory,Business Loan,2017-08-15,8 yrs,8.0,5.2,7.2,0,0,0
4156,65734.94,0.185,673,Consumer,West,787148,0.46,0.05,0,787148,1540874,Unsecured,Personal Loan,2020-11-27,5 yrs,8.0,5.2,7.2,0,0,0
4157,139014.7,0.221,640,Mortgage,South,642566,0.2,0.044,0,642566,715662,Property,Term Loan,2018-03-05,7 yrs,8.0,5.2,7.2,0,0,0
4158,91851.7,0.536,625,Mortgage,East,170622,0.2,0.007,0,170622,274149,Inventory,Personal Loan,2018-12-07,7 yrs,8.0,5.2,7.2,0,0,0
4159,102467.56,0.305,638,SME,North,281846,0.48,0.077,0,281846,309535,Inventory,Term Loan,2021-07-14,4 yrs,8.0,5.2,7.2,0,0,0
4160,115102.41,0.433,626,Corporate,East,985472,0.5,0.049,0,985472,1610650,Unsecured,Term Loan,2018-10-06,7 yrs,8.0,5.2,7.2,0,0,0
4161,122320.74,0.58,669,SME,North,755716,0.21,0.043,1,448554,1053909,Plant/Equipment,Business Loan,2019-05-13,6 yrs,8.0,5.2,7.2,0,0,0
4162,103277.68,0.578,679,Corporate,South,258455,0.58,0.04,1,231973,306639,Property,Personal Loan,2017-04-11,8 yrs,8.0,5.2,7.2,0,0,0
4163,86261.87,0.328,665,Consumer,West,815454,0.54,0.052,0,815454,1437284,Property,Term Loan,2022-09-20,3 yrs,8.0,5.2,7.2,0,0,0
4164,49337.67,0.746,695,SME,West,514826,0.31,0.075,0,514826,0,Unsecured,Personal Loan,2024-05-06,1 yrs,8.0,5.2,7.2,0,0,0
4165,75311.17,0.258,649,Mortgage,West,614945,0.23,0.056,0,614945,0,Unsecured,Business Loan,2024-10-18,1 yrs,8.0,5.2,7.2,0,0,1
4166,51063.86,0.2,635,Mortgage,East,757036,0.48,0.039,0,757036,0,Unsecured,Personal Loan,2017-09-14,8 yrs,8.0,5.2,7.2,0,0,0
4167,95836.34,0.102,637,Consumer,North,846349,0.44,0.053,0,846349,0,Unsecured,Credit Card,2022-11-24,3 yrs,8.0,5.2,7.2,0,0,0
4168,111967.56,0.759,626,Mortgage,South,471513,0.22,0.038,0,471513,861038,Property,Term Loan,2023-10-10,2 yrs,8.0,5.2,7.2,0,0,0
4169,76733.5,0.476,639,Corporate,East,987682,0.25,0.034,0,987682,1536738,Unsecured,Term Loan,2025-06-23,0 yrs,8.0,5.2,7.2,0,0,0
4170,86732.24,0.656,675,Corporate,East,514616,0.55,0.051,0,514616,775078,Inventory,Personal Loan,2019-04-26,6 yrs,8.0,5.2,7.2,0,0,0
4171,116496.49,0.341,655,Corporate,West,610588,0.46,0.042,0,610588,339535,Unsecured,Credit Card,2023-05-02,2 yrs,8.0,5.2,7.2,0,0,0
4172,131384.88,0.624,659,Corporate,South,520999,0.33,0.052,0,520999,381917,Plant/Equipment,Term Loan,2021-09-24,4 yrs,8.0,5.2,7.2,0,0,0
4173,119429.59,0.172,654,Consumer,North,477347,0.41,0.044,0,477347,0,Unsecured,Personal Loan,2021-10-24,4 yrs,8.0,5.2,7.2,0,0,0
4174,55305.03,0.283,688,SME,North,36743,0.24,0.068,0,36743,35219,Unsecured,Home Loan,2019-01-21,6 yrs,8.0,5.2,7.2,0,0,0
4175,89115.89,0.279,659,Corporate,South,410263,0.32,0.071,0,410263,799359,Unsecured,Personal Loan,2017-08-14,8 yrs,8.0,5.2,7.2,0,0,0
4176,57134.37,0.536,635,Corporate,East,216264,0.54,0.017,0,216264,0,Unsecured,Term Loan,2021-08-20,4 yrs,8.0,5.2,7.2,0,0,0
4177,86908.88,0.165,671,Corporate,West,295889,0.25,0.026,0,295889,333135,Inventory,Credit Card,2022-12-06,3 yrs,8.0,5.2,7.2,0,0,0
4178,65068.24,0.1,615,Consumer,South,191176,0.24,0.031,0,191176,286400,Inventory,Personal Loan,2023-01-06,2 yrs,8.0,5.2,7.2,0,0,0
4179,132224.6,0.487,667,Consumer,South,138221,0.2,0.07,0,138221,243627,Unsecured,Personal Loan,2019-06-12,6 yrs,8.0,5.2,7.2,0,0,0
4180,60113.85,0.197,654,Consumer,South,758877,0.38,0.04,0,758877,0,Unsecured,Personal Loan,2018-03-28,7 yrs,8.0,5.2,7.2,0,0,0
4181,33912.42,0.283,659,SME,East,417592,0.34,0.056,0,417592,579022,Unsecured,Home Loan,2020-07-25,5 yrs,8.0,5.2,7.2,0,0,1
4182,97202.45,0.701,680,Corporate,West,424819,0.27,0.007,0,424819,227661,Unsecured,Business Loan,2021-03-17,4 yrs,8.0,5.2,7.2,0,0,0
4183,148129.0,0.282,605,SME,East,758881,0.45,0.012,0,758881,405549,Unsecured,Credit Card,2019-02-17,6 yrs,8.0,5.2,7.2,0,0,0
4184,90700.46,0.585,660,Consumer,West,268185,0.18,0.02,0,268185,447616,Plant/Equipment,Personal Loan,2022-07-06,3 yrs,8.0,5.2,7.2,0,0,0
4185,67155.99,0.241,678,Consumer,North,392784,0.43,0.006,0,392784,694066,Inventory,Personal Loan,2023-01-31,2 yrs,8.0,5.2,7.2,0,0,0
4186,78593.09,0.7,613,Corporate,North,94530,0.32,0.034,0,94530,121725,Unsecured,Term Loan,2019-04-22,6 yrs,8.0,5.2,7.2,0,0,0
4187,86368.57,0.295,630,Corporate,East,83662,0.37,0.061,1,34627,85110,Inventory,Credit Card,2021-10-15,4 yrs,8.0,5.2,7.2,0,0,0
4188,64203.6,0.111,640,Consumer,East,265844,0.32,0.044,0,265844,0,Unsecured,Business Loan,2021-11-20,4 yrs,8.0,5.2,7.2,0,0,0
4189,118356.72,0.214,628,SME,North,359240,0.55,0.011,0,359240,262848,Plant/Equipment,Credit Card,2019-07-20,6 yrs,8.0,5.2,7.2,0,0,0
4190,134433.27,0.639,666,Consumer,East,138373,0.46,0.046,0,138373,178142,Unsecured,Home Loan,2018-03-18,7 yrs,8.0,5.2,7.2,0,0,0
4191,116421.95,0.684,646,SME,East,911375,0.49,0.026,0,911375,1750220,Property,Term Loan,2019-08-18,6 yrs,8.0,5.2,7.2,0,0,0
4192,134261.9,0.376,587,Corporate,South,716255,0.33,0.069,0,716255,1389840,Inventory,Term Loan,2019-11-21,6 yrs,8.0,5.2,7.2,0,0,0
4193,121107.89,0.485,676,Mortgage,South,954897,0.17,0.066,0,954897,1417066,Unsecured,Personal Loan,2024-06-22,1 yrs,8.0,5.2,7.2,0,0,0
4194,104063.14,0.67,673,Mortgage,West,974186,0.15,0.028,1,655384,355343,Unsecured,Personal Loan,2025-10-12,0 yrs,8.0,5.2,7.2,0,0,0
4195,45029.54,0.251,701,Consumer,South,377626,0.56,0.039,0,377626,134154,Unsecured,Business Loan,2020-03-01,5 yrs,8.0,5.2,7.2,0,0,0
4196,59478.61,0.514,629,Mortgage,West,342639,0.3,0.043,0,342639,278268,Inventory,Personal Loan,2020-01-09,5 yrs,8.0,5.2,7.2,0,0,0
4197,48899.89,0.404,725,Mortgage,North,557727,0.41,0.012,0,557727,994897,Unsecured,Credit Card,2025-05-18,0 yrs,8.0,5.2,7.2,0,0,0
4198,101857.5,0.338,607,Consumer,North,81738,0.52,0.045,1,59160,96437,Inventory,Credit Card,2021-01-11,4 yrs,8.0,5.2,7.2,0,0,0
4199,37773.2,0.377,648,Mortgage,South,43156,0.46,0.045,0,43156,0,Unsecured,Home Loan,2020-03-23,5 yrs,8.0,5.2,7.2,0,0,0
4200,142627.55,0.493,635,Corporate,South,840401,0.58,0.077,0,840401,1347269,Inventory,Business Loan,2019-12-13,6 yrs,8.0,5.2,7.2,0,1,0
4201,35774.27,0.727,646,Corporate,East,277895,0.58,0.051,0,277895,446722,Inventory,Business Loan,2025-09-24,0 yrs,8.0,5.2,7.2,0,0,0
4202,129296.46,0.669,672,SME,North,143084,0.4,0.036,0,143084,150781,Unsecured,Personal Loan,2021-08-14,4 yrs,8.0,5.2,7.2,0,0,0
4203,99603.86,0.282,660,Corporate,West,256170,0.35,0.006,0,256170,393187,Inventory,Business Loan,2019-02-13,6 yrs,8.0,5.2,7.2,0,0,0
4204,134490.28,0.161,609,Corporate,South,689892,0.56,0.025,0,689892,1375880,Plant/Equipment,Credit Card,2024-10-09,1 yrs,8.0,5.2,7.2,0,0,0
4205,99613.42,0.718,658,Mortgage,East,16123,0.58,0.044,0,16123,30777,Inventory,Home Loan,2017-07-31,8 yrs,8.0,5.2,7.2,1,0,0
4206,76026.34,0.579,617,Mortgage,North,889156,0.41,0.024,0,889156,1491244,Unsecured,Home Loan,2021-06-10,4 yrs,8.0,5.2,7.2,0,0,0
4207,107849.73,0.785,630,Consumer,South,688554,0.58,0.015,0,688554,563071,Unsecured,Credit Card,2024-12-23,1 yrs,8.0,5.2,7.2,0,0,0
4208,45972.41,0.508,629,Consumer,East,178137,0.44,0.013,0,178137,118054,Unsecured,Personal Loan,2022-08-23,3 yrs,8.0,5.2,7.2,0,0,0
4209,109976.03,0.424,672,Mortgage,North,827576,0.31,0.05,0,827576,0,Unsecured,Business Loan,2024-08-23,1 yrs,8.0,5.2,7.2,0,0,0
4210,84759.35,0.766,661,SME,South,836841,0.52,0.078,0,836841,942863,Unsecured,Home Loan,2018-12-08,7 yrs,8.0,5.2,7.2,0,0,0
4211,117525.52,0.196,628,SME,West,846765,0.29,0.069,0,846765,533988,Inventory,Credit Card,2018-08-19,7 yrs,8.0,5.2,7.2,0,0,0
4212,100559.13,0.545,627,Mortgage,North,157405,0.39,0.056,0,157405,0,Unsecured,Credit Card,2024-10-09,1 yrs,8.0,5.2,7.2,0,0,0
4213,87369.83,0.25,598,SME,East,575390,0.52,0.034,0,575390,744089,Inventory,Term Loan,2022-09-24,3 yrs,8.0,5.2,7.2,0,0,0
4214,82057.67,0.276,623,Corporate,West,296382,0.2,0.068,0,296382,328281,Inventory,Personal Loan,2017-03-30,8 yrs,8.0,5.2,7.2,0,0,0
4215,82477.69,0.722,690,SME,South,586907,0.44,0.04,0,586907,677962,Plant/Equipment,Business Loan,2024-05-28,1 yrs,8.0,5.2,7.2,0,0,0
4216,146487.99,0.473,636,Mortgage,North,301615,0.16,0.005,0,301615,476450,Plant/Equipment,Home Loan,2023-08-04,2 yrs,8.0,5.2,7.2,0,0,0
4217,41976.4,0.379,670,Consumer,South,567875,0.17,0.048,0,567875,634231,Unsecured,Home Loan,2021-12-22,4 yrs,8.0,5.2,7.2,0,0,0
4218,125779.11,0.464,663,Mortgage,East,908333,0.4,0.006,0,908333,1705168,Plant/Equipment,Home Loan,2019-04-19,6 yrs,8.0,5.2,7.2,0,0,0
4219,104572.21,0.18,693,SME,West,313091,0.49,0.045,0,313091,182839,Property,Personal Loan,2019-04-23,6 yrs,8.0,5.2,7.2,0,0,0
4220,139918.15,0.123,572,SME,East,484119,0.21,0.049,0,484119,766409,Inventory,Business Loan,2021-03-31,4 yrs,8.0,5.2,7.2,0,0,0
4221,146703.26,0.75,678,Consumer,North,287179,0.36,0.004,0,287179,0,Unsecured,Term Loan,2020-07-06,5 yrs,8.0,5.2,7.2,0,0,0
4222,59999.2,0.102,606,SME,East,947903,0.55,0.019,0,947903,979379,Plant/Equipment,Personal Loan,2017-07-09,8 yrs,8.0,5.2,7.2,0,0,0
4223,133132.78,0.141,711,Consumer,East,907314,0.19,0.047,0,907314,0,Unsecured,Business Loan,2022-03-04,3 yrs,8.0,5.2,7.2,0,0,0
4224,32086.7,0.464,642,Mortgage,South,802704,0.39,0.063,0,802704,0,Unsecured,Term Loan,2024-07-09,1 yrs,8.0,5.2,7.2,0,0,0
4225,129365.81,0.465,654,Corporate,South,229696,0.49,0.006,0,229696,439191,Plant/Equipment,Credit Card,2022-10-31,3 yrs,8.0,5.2,7.2,0,0,0
4226,57485.86,0.596,683,Corporate,North,549308,0.41,0.007,0,549308,271136,Inventory,Credit Card,2018-02-24,7 yrs,8.0,5.2,7.2,0,0,0
4227,51430.4,0.249,611,Consumer,North,296082,0.22,0.008,0,296082,408623,Property,Credit Card,2025-10-14,0 yrs,8.0,5.2,7.2,0,0,0
4228,144026.18,0.764,626,Mortgage,South,188566,0.18,0.027,0,188566,0,Unsecured,Personal Loan,2022-06-29,3 yrs,8.0,5.2,7.2,0,0,0
4229,73399.28,0.755,658,Corporate,South,253498,0.3,0.049,0,253498,290924,Property,Term Loan,2018-09-05,7 yrs,8.0,5.2,7.2,0,0,0
4230,121920.8,0.554,675,Corporate,East,384892,0.49,0.072,1,310412,583754,Inventory,Personal Loan,2023-02-08,2 yrs,8.0,5.2,7.2,0,0,0
4231,49358.24,0.523,652,Consumer,South,577774,0.25,0.029,0,577774,237700,Inventory,Term Loan,2017-12-29,8 yrs,8.0,5.2,7.2,0,0,0
4232,104671.88,0.343,672,SME,East,454637,0.4,0.076,0,454637,0,Unsecured,Home Loan,2025-02-26,0 yrs,8.0,5.2,7.2,1,0,0
4233,73332.8,0.537,593,SME,East,879239,0.33,0.053,0,879239,424363,Property,Business Loan,2017-01-02,8 yrs,8.0,5.2,7.2,0,0,0
4234,63373.84,0.461,666,Corporate,West,363616,0.57,0.004,0,363616,0,Unsecured,Business Loan,2017-11-02,8 yrs,8.0,5.2,7.2,0,0,0
4235,71903.48,0.117,604,SME,West,515860,0.44,0.027,0,515860,326608,Plant/Equipment,Credit Card,2021-05-13,4 yrs,8.0,5.2,7.2,0,0,0
4236,104120.54,0.444,643,Mortgage,North,222623,0.42,0.072,0,222623,0,Unsecured,Home Loan,2023-10-16,2 yrs,8.0,5.2,7.2,1,0,0
4237,107187.27,0.777,643,Consumer,East,653522,0.17,0.014,0,653522,622908,Inventory,Personal Loan,2024-04-14,1 yrs,8.0,5.2,7.2,0,0,0
4238,109706.61,0.155,679,Consumer,South,806782,0.34,0.014,0,806782,1080722,Plant/Equipment,Term Loan,2017-03-19,8 yrs,8.0,5.2,7.2,0,0,0
4239,113346.58,0.756,654,Consumer,West,856534,0.34,0.035,0,856534,1543981,Inventory,Credit Card,2021-04-29,4 yrs,8.0,5.2,7.2,0,0,0
4240,83121.96,0.73,642,Mortgage,East,47517,0.35,0.035,0,47517,68484,Inventory,Term Loan,2021-10-21,4 yrs,8.0,5.2,7.2,0,0,0
4241,142092.9,0.629,649,Consumer,East,417923,0.22,0.052,0,417923,515031,Unsecured,Personal Loan,2024-06-13,1 yrs,8.0,5.2,7.2,0,0,0
4242,116581.1,0.405,597,Corporate,South,438577,0.5,0.029,0,438577,753412,Inventory,Personal Loan,2025-11-17,0 yrs,8.0,5.2,7.2,0,0,0
4243,125696.83,0.28,706,Mortgage,West,549495,0.55,0.049,0,549495,0,Unsecured,Business Loan,2024-12-27,1 yrs,8.0,5.2,7.2,0,0,0
4244,31872.01,0.519,654,Mortgage,North,177240,0.54,0.052,0,177240,227453,Inventory,Credit Card,2017-05-02,8 yrs,8.0,5.2,7.2,1,0,0
4245,48443.07,0.716,616,Corporate,East,90313,0.31,0.023,0,90313,127936,Property,Home Loan,2020-01-19,5 yrs,8.0,5.2,7.2,0,0,0
4246,49090.28,0.677,635,SME,East,533195,0.49,0.063,0,533195,511348,Property,Home Loan,2017-01-07,8 yrs,8.0,5.2,7.2,0,0,0
4247,39713.86,0.702,698,Corporate,South,85058,0.57,0.043,0,85058,0,Unsecured,Credit Card,2022-12-10,3 yrs,8.0,5.2,7.2,1,0,0
4248,134658.3,0.32,656,Mortgage,South,269684,0.51,0.006,0,269684,165685,Property,Home Loan,2021-04-21,4 yrs,8.0,5.2,7.2,0,0,0
