LoanID,Segment,Industry,Outstanding,PD,LGD,EAD,EL_Base,PD_Scen,LGD_Scen,EAD_Scen,TransformNotes,EL_Scenario,ScenarioType,ScenarioID,Description,Audit_Metadata
83,Retail,Tech,271295,0.06,0.451,264386.29177428025,7154.293055412024,0.3,0.7010000000000001,237947.66259685223,PD*5+0.0; LGD*1+0.25; EAD*0.9,50040.393444118024,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
84,Auto,Tech,943974,0.037,0.418,1058047.3104963049,16363.75970413585,0.185,0.6679999999999999,952242.5794466744,PD*5+0.0; LGD*1+0.25; EAD*0.9,117678.13796802,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
85,Corporate,Hospitality,1087121,0.048,0.507,1294935.3411667247,31513.54646263341,0.24,0.757,1165441.8070500523,PD*5+0.0; LGD*1+0.25; EAD*0.9,211737.46750485353,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
86,Corporate,Manufacturing,3618983,0.033,0.321,3700055.513104743,39194.68805031854,0.165,0.571,3330049.961794269,PD*5+0.0; LGD*1+0.25; EAD*0.9,313740.657150447,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
87,MSME,Tech,3645376,0.065,0.64,3386826.0861415137,140891.965183487,0.325,0.89,3048143.4775273623,PD*5+0.0; LGD*1+0.25; EAD*0.9,881675.5008747895,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
88,Retail,Agri,1256731,0.017,0.485,1027202.0439180385,8469.280852104228,0.085,0.735,924481.8395262347,PD*5+0.0; LGD*1+0.25; EAD*0.9,57757.00292440151,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
89,Auto,Agri,3812600,0.01,0.661,4460198.064324193,29481.909205182914,0.05,0.911,4014178.2578917737,PD*5+0.0; LGD*1+0.25; EAD*0.9,182845.8196469703,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
90,MSME,Agri,1025816,0.067,0.512,1197790.2426337174,41088.99648330704,0.335,0.762,1078011.2183703457,PD*5+0.0; LGD*1+0.25; EAD*0.9,275183.9237133981,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
91,Auto,Agri,574705,0.027,0.675,517921.8857977027,9439.126368663132,0.135,0.925,466129.69721793244,PD*5+0.0; LGD*1+0.25; EAD*0.9,58207.94594008932,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
92,Auto,Hospitality,3917270,0.016,0.487,4223461.252084791,32909.21007624469,0.08,0.737,3801115.126876312,PD*5+0.0; LGD*1+0.25; EAD*0.9,224113.74788062734,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
93,MSME,Agri,2056926,0.046,0.443,1707606.1124828684,34797.59736017589,0.22999999999999998,0.6930000000000001,1536845.5012345815,PD*5+0.0; LGD*1+0.25; EAD*0.9,244957.80444177994,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
94,MSME,Tech,1858845,0.015,0.573,1610663.4898109422,13843.652694925046,0.075,0.823,1449597.1408298481,PD*5+0.0; LGD*1+0.25; EAD*0.9,89476.38351772237,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
95,MSME,Realty,2226793,0.09,0.681,1974550.0003532209,121020.16952164892,0.44999999999999996,0.931,1777095.0003178988,PD*5+0.0; LGD*1+0.25; EAD*0.9,744513.9503831837,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
96,MSME,Agri,754594,0.012,0.492,692564.5461285411,4088.901080342907,0.06,0.742,623308.0915156871,PD*5+0.0; LGD*1+0.25; EAD*0.9,27749.676234278388,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
97,MSME,Hospitality,347718,0.062,0.815,416681.7976249851,21054.931233990497,0.31,1.0,375013.61786248663,PD*5+0.0; LGD*1+0.25; EAD*0.9,116254.22153737086,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
98,Auto,Hospitality,3654715,0.049,0.322,3942596.9822165286,62206.29518541239,0.245,0.5720000000000001,3548337.283994876,PD*5+0.0; LGD*1+0.25; EAD*0.9,497263.98697904195,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
99,MSME,Agri,845263,0.07,0.53,806111.0370388374,29906.719474140875,0.35000000000000003,0.78,725499.9333349537,PD*5+0.0; LGD*1+0.25; EAD*0.9,198061.4818004424,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
